timestamp,ear,smoothed_ear,gaze,brow,brow_state,wrinkle,smoothed_wrinkle,mouth_open_ratio,lip_thickness,face_height,pitch,yaw,roll,forward_lean_ratio,head_stability_std,is_blink_frame,is_saccade,is_fixation
1784301812.6717517,0.3161,0.3045,0.0196,0.1889,RAISED,0.2981,0.2941,0.0143,0.263,1.8147,10.5,5.04,4.22,1.218,6.659,0,0,1
1784301812.712966,0.3048,0.3069,0.031,0.1891,RAISED,0.2985,0.2957,0.0,0.2816,1.8314,10.8,5.65,4.22,1.211,6.286,0,0,1
1784301812.7356458,0.3064,0.3091,0.0189,0.1894,RAISED,0.3058,0.2971,0.0202,0.2569,1.8375,10.83,5.92,4.25,1.209,5.786,0,0,1
1784301812.792893,0.2885,0.2999,0.0266,0.1859,NORMAL,0.302,0.2995,0.0145,0.2929,1.8425,11.31,5.09,4.76,1.199,5.497,0,0,1
1784301812.8365107,0.3103,0.3017,0.0317,0.1977,RAISED,0.2899,0.2988,0.0145,0.2599,1.8278,11.36,5.76,4.76,1.199,5.102,0,0,1
1784301812.8700986,0.3116,0.3035,0.0297,0.1822,NORMAL,0.3005,0.2993,0.0,0.2679,1.8308,11.44,4.35,4.29,1.197,4.786,0,0,1
1784301812.9196684,0.316,0.3127,0.0249,0.1938,RAISED,0.2954,0.2987,0.0147,0.2914,1.8535,11.95,2.87,3.88,1.176,4.485,0,0,1
1784301812.9533088,0.2924,0.3067,0.0261,0.196,RAISED,0.3109,0.2997,0.0,0.2635,1.8522,12.7,4.99,4.84,1.179,4.341,0,0,1
1784301812.9883003,0.3067,0.305,0.0252,0.1919,RAISED,0.301,0.2995,0.0,0.3068,1.8371,11.99,2.9,4.36,1.178,4.045,0,0,1
1784301813.0190902,0.3125,0.3039,0.0189,0.1881,NORMAL,0.313,0.3042,0.0202,0.2795,1.8311,11.54,2.8,4.33,1.186,3.875,0,0,1
1784301813.0564082,0.3097,0.3096,0.0225,0.1914,RAISED,0.3094,0.3059,0.0214,0.2819,1.846,12.34,2.95,4.36,1.176,3.573,0,0,1
1784301813.0898602,0.2818,0.3013,0.0188,0.1943,RAISED,0.3083,0.3085,0.0,0.2732,1.8407,12.06,2.39,4.36,1.174,3.451,0,0,1
1784301813.1214073,0.3175,0.303,0.0375,0.1986,RAISED,0.3037,0.3071,0.0,0.2721,1.8531,13.42,5.47,4.89,1.178,3.292,0,0,1
1784301813.1609206,0.3049,0.3014,0.0096,0.1923,RAISED,0.3032,0.3075,0.0,0.2735,1.8329,12.49,2.46,4.89,1.176,3.071,0,0,0
1784301813.1853814,0.3068,0.3097,0.0221,0.1858,NORMAL,0.3076,0.3064,0.0217,0.2833,1.8436,13.64,2.69,5.86,1.173,3.117,0,0,1
1784301813.2443395,0.2827,0.2981,0.0039,0.1966,RAISED,0.3003,0.3046,0.0,0.2859,1.8482,11.36,0.85,5.42,1.16,3.164,0,0,1
1784301813.2804325,0.3046,0.298,0.007,0.1938,RAISED,0.301,0.3032,0.0,0.2579,1.8375,11.23,4.44,5.37,1.166,3.14,0,0,1
1784301813.3115141,0.3025,0.2966,0.0118,0.1876,NORMAL,0.3109,0.3046,0.0149,0.2738,1.8162,10.55,-0.29,5.33,1.178,3.336,0,0,1
1784301813.3457787,0.319,0.3087,0.0059,0.1858,NORMAL,0.3042,0.3048,0.0,0.2732,1.8359,13.32,1.43,5.37,1.174,3.461,0,0,1
1784301813.379346,0.3016,0.3077,0.0236,0.1888,RAISED,0.3099,0.3052,0.0145,0.2846,1.8457,10.87,1.14,5.42,1.165,3.477,0,0,1
1784301813.4138112,0.3016,0.3074,0.0242,0.1897,RAISED,0.3099,0.3072,0.0,0.2931,1.8459,10.87,1.14,5.42,1.165,3.385,0,0,1
1784301813.433117,0.2999,0.301,0.0148,0.1979,RAISED,0.3093,0.3088,0.0289,0.2678,1.862,12.34,4.01,5.86,1.167,3.362,0,0,1
1784301813.459173,0.3022,0.3013,0.0227,0.1971,RAISED,0.3052,0.3077,0.0596,0.2607,1.8519,11.32,1.26,5.42,1.157,3.361,0,0,1
1784301813.4983814,0.3076,0.3033,-0.0017,0.1955,RAISED,0.3049,0.3078,0.0,0.2659,1.822,10.93,1.73,5.33,1.172,3.33,0,0,0
1784301813.5184667,0.3277,0.3125,0.0088,0.1882,NORMAL,0.2953,0.3049,0.0,0.2848,1.8609,11.14,2.77,5.42,1.164,3.308,0,0,1
1784301813.5524614,0.2783,0.3045,0.0068,0.1912,RAISED,0.2955,0.302,0.0147,0.3127,1.8824,13.14,4.33,5.96,1.156,3.298,0,0,1
1784301813.5952992,0.3019,0.3026,0.0135,0.1855,NORMAL,0.3043,0.301,0.0145,0.2912,1.8496,13.64,3.92,6.34,1.17,3.312,0,0,1
1784301813.6491468,0.3137,0.298,0.0137,0.1833,NORMAL,0.2988,0.2998,0.0213,0.308,1.8546,13.14,3.9,5.86,1.173,3.339,0,0,1
1784301813.6817634,0.2928,0.3028,-0.0008,0.188,NORMAL,0.3099,0.3008,0.0156,0.303,1.8856,14.45,1.42,5.91,1.16,3.46,0,0,1
1784301813.7112591,0.2953,0.3006,0.0059,0.1941,RAISED,0.2954,0.3008,0.0154,0.3084,1.8692,13.94,1.86,6.34,1.175,3.458,0,0,1
1784301813.7482133,0.2812,0.2898,0.0259,0.1999,RAISED,0.3003,0.3017,0.0768,0.2962,1.89,12.64,4.81,5.91,1.156,3.413,0,0,0
1784301813.8416855,0.3103,0.2956,0.0361,0.1918,RAISED,0.2968,0.3002,0.1667,0.252,1.8647,13.11,4.72,5.86,1.168,3.35,0,0,1
1784301813.881565,0.2791,0.2902,0.0335,0.1928,RAISED,0.3004,0.3006,0.2033,0.2585,1.8873,13.4,4.75,5.86,1.167,3.273,0,0,1
1784301813.9201572,0.2959,0.2951,0.0224,0.1923,RAISED,0.3032,0.2992,0.2002,0.2525,1.883,13.61,1.84,5.42,1.159,3.249,0,0,1
1784301813.9652202,0.272,0.2823,0.0069,0.1972,RAISED,0.3098,0.3021,0.2124,0.251,1.8981,12.97,2.74,5.86,1.166,3.151,0,0,1
1784301813.9981973,0.3056,0.2912,0.0315,0.1958,RAISED,0.3066,0.3034,0.2581,0.2491,1.8934,14.58,3.92,5.86,1.169,3.171,0,0,0
1784301814.022419,0.2925,0.29,-0.0003,0.1938,RAISED,0.3058,0.3051,0.2647,0.2075,1.899,13.68,3.03,5.86,1.166,3.126,0,0,0
1784301814.0527992,0.3074,0.3018,0.0072,0.1884,NORMAL,0.3103,0.3071,0.2781,0.2138,1.8983,14.19,2.6,5.86,1.173,3.103,0,0,1
1784301814.0937145,0.2949,0.2983,0.0176,0.1876,NORMAL,0.3021,0.3069,0.2725,0.2224,1.8797,15.48,1.84,5.37,1.178,3.178,0,0,1
1784301814.1265726,0.284,0.2954,0.0155,0.197,RAISED,0.3115,0.3072,0.3135,0.1723,1.8887,13.41,1.08,5.81,1.178,3.15,0,0,1
1784301814.1539881,0.2976,0.2922,0.0221,0.1954,RAISED,0.3043,0.3068,0.3604,0.2168,1.9406,15.12,3.22,5.42,1.161,3.163,0,0,1
1784301814.1880214,0.2846,0.2888,0.0161,0.1895,RAISED,0.3055,0.3067,0.3633,0.2225,1.9156,15.21,-0.23,5.86,1.177,3.247,0,0,1
1784301814.2169178,0.2757,0.286,0.0114,0.1936,RAISED,0.2979,0.3042,0.3968,0.2054,1.9318,15.9,0.3,5.81,1.178,3.274,0,0,1
1784301814.2478707,0.2946,0.2849,0.0301,0.1991,RAISED,0.3109,0.306,0.4351,0.1966,1.9119,16.68,4.8,5.81,1.18,3.43,0,0,1
1784301814.273885,0.2857,0.2853,0.0204,0.1931,RAISED,0.3033,0.3044,0.464,0.1871,1.9085,16.8,1.28,5.81,1.181,3.569,0,0,1
1784301814.3064556,0.2891,0.2898,0.0251,0.1961,RAISED,0.2955,0.3026,0.4416,0.1791,1.9569,13.67,2.74,5.37,1.178,3.505,0,0,1
1784301814.339849,0.2694,0.2814,0.0233,0.1973,RAISED,0.2991,0.3014,0.4968,0.2022,1.9266,16.54,1.64,5.76,1.191,3.508,0,0,1
1784301814.3650396,0.2876,0.282,0.0126,0.1957,RAISED,0.3092,0.3036,0.4516,0.2263,1.9103,17.38,2.12,5.24,1.201,3.463,0,0,1
1784301814.3849843,0.2695,0.2755,0.0315,0.2013,RAISED,0.3134,0.3041,0.4586,0.1978,1.9714,16.85,2.5,5.37,1.167,3.529,0,0,1
